file_name,ast_parse_success,taint_source_count,sql_sink_count,cmd_sink_count,xss_sink_count,path_sink_count,ldap_sink_count,xxe_sink_count,weak_crypto_sink_count,sql_sanitizer_count,xss_sanitizer_count,path_sanitizer_count,generic_sanitizer_count,total_sink_count,total_sanitizer_count,sanitizer_to_sink_ratio,has_any_sink,has_any_sanitizer,string_concat_near_sink_count,source_to_sink_line_distance,source_before_sink,variable_alias_hops,method_count,try_catch_count,total_lines,total_chars,import_count,string_literal_count,sqli_tainted_sink_reached,sqli_sanitized_before_sink,cmdi_tainted_sink_reached,cmdi_sanitized_before_sink,pathtraver_tainted_sink_reached,pathtraver_sanitized_before_sink,ldapi_tainted_sink_reached,ldapi_sanitized_before_sink,xpathi_tainted_sink_reached,xpathi_sanitized_before_sink,taint_trace_parse_error,test_name,actual_category,actual_cwe,is_actually_vulnerable
BenchmarkTest00116.java,1,3,0,0,9,2,0,9,1,1,2,0,1,20,4,0.2,1,1,0,34,1,2,2,1,111,5188,6,26,0,0,0,0,0,0,0,0,1,0,0,BenchmarkTest00116,xpathi,643,0
BenchmarkTest00117.java,1,3,0,0,9,2,0,9,1,1,2,0,1,20,4,0.2,1,1,0,33,1,4,2,1,110,4897,6,19,0,0,0,0,0,0,0,0,1,0,0,BenchmarkTest00117,xpathi,643,0
BenchmarkTest00118.java,1,3,0,0,6,2,0,9,0,1,2,0,1,17,4,0.235,1,1,0,33,1,3,2,1,103,4500,6,19,0,0,0,0,0,0,0,0,1,0,0,BenchmarkTest00118,xpathi,643,0
BenchmarkTest00119.java,1,4,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,68,1,3,2,1,173,8472,6,29,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00119,crypto,327,1
BenchmarkTest00120.java,1,4,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,52,1,3,2,1,157,7435,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00120,crypto,327,1
BenchmarkTest00121.java,1,4,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,60,1,2,2,1,164,7502,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00121,crypto,327,0
BenchmarkTest00122.java,1,4,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,50,1,3,2,1,154,7147,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00122,crypto,327,0
BenchmarkTest00123.java,1,4,0,1,12,2,0,0,5,3,4,0,3,15,10,0.667,1,1,0,46,1,2,2,1,123,5446,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00123,crypto,327,1
BenchmarkTest00124.java,1,4,0,1,12,2,0,0,5,2,2,0,2,15,6,0.4,1,1,0,51,1,3,2,1,128,5567,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00124,crypto,327,1
BenchmarkTest00125.java,1,4,0,1,12,2,0,0,5,2,4,0,3,15,9,0.6,1,1,0,46,1,2,2,1,123,5453,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00125,crypto,327,1
BenchmarkTest00126.java,1,4,0,1,12,2,0,0,0,2,2,0,2,15,6,0.4,1,1,0,49,1,2,2,1,125,5294,6,20,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00126,crypto,327,0
BenchmarkTest00127.java,1,4,0,1,12,2,0,0,1,2,2,0,2,15,6,0.4,1,1,0,58,1,2,2,1,134,5813,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00127,crypto,327,0
BenchmarkTest00128.java,1,4,0,1,12,2,0,0,1,2,2,0,2,15,6,0.4,1,1,0,53,1,4,2,1,129,5632,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00128,crypto,327,0
BenchmarkTest00129.java,1,4,0,1,12,2,0,0,1,2,2,0,2,15,6,0.4,1,1,0,48,1,2,2,1,124,5495,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00129,crypto,327,0
BenchmarkTest00130.java,1,4,0,1,12,2,0,0,1,2,2,0,2,15,6,0.4,1,1,0,67,1,4,2,1,143,6006,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00130,crypto,327,0
BenchmarkTest00131.java,1,4,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,28,1,3,2,0,88,3204,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00131,pathtraver,22,0
BenchmarkTest00132.java,1,4,0,0,8,5,0,0,0,3,4,0,3,13,10,0.769,1,1,0,29,1,6,2,2,111,4185,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00132,pathtraver,22,0
BenchmarkTest00133.java,1,4,0,0,10,3,0,0,0,2,4,0,2,13,8,0.615,1,1,0,15,1,5,2,2,87,3302,6,13,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest00133,pathtraver,22,1
BenchmarkTest00134.java,1,4,0,0,6,6,0,0,0,1,2,0,1,12,4,0.333,1,1,0,28,1,1,2,1,85,3443,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00134,pathtraver,22,0
BenchmarkTest00135.java,1,4,0,0,6,6,0,0,0,1,2,0,1,12,4,0.333,1,1,0,37,1,3,2,1,94,3636,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00135,pathtraver,22,0
BenchmarkTest00136.java,1,4,0,0,8,3,0,0,0,1,2,0,1,11,4,0.364,1,1,0,29,1,6,2,2,98,3456,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00136,pathtraver,22,0
BenchmarkTest00137.java,1,4,0,0,11,1,0,0,0,3,5,0,3,12,11,0.917,1,1,0,19,1,3,2,2,96,4022,6,20,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest00137,pathtraver,22,0
BenchmarkTest00138.java,1,4,0,0,6,0,8,0,0,3,4,0,3,14,10,0.714,1,1,0,-1,0,4,2,2,116,5139,6,20,0,0,0,0,0,0,1,0,0,0,0,BenchmarkTest00138,ldapi,90,0
BenchmarkTest00139.java,1,4,0,0,6,0,8,0,0,3,4,0,3,14,10,0.714,1,1,0,-1,0,4,2,2,132,6261,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00139,ldapi,90,0
BenchmarkTest00140.java,1,7,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,66,1,4,2,0,112,4541,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00140,weakrand,330,1
BenchmarkTest00141.java,1,4,1,3,14,2,0,0,4,2,2,0,2,20,6,0.3,1,1,0,42,1,3,2,1,120,5050,6,20,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00141,hash,328,1
BenchmarkTest00142.java,1,4,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,34,1,4,2,1,107,4412,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00142,hash,328,0
BenchmarkTest00143.java,1,4,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,52,1,4,2,1,125,5056,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00143,hash,328,1
BenchmarkTest00144.java,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,1,2,0,67,2445,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00144,xss,79,1
BenchmarkTest00145.java,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,1,2,0,62,2491,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00145,xss,79,1
BenchmarkTest00146.java,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,2,2,0,61,2317,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00146,xss,79,1
BenchmarkTest00147.java,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,1,2,0,67,2467,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00147,xss,79,0
BenchmarkTest00148.java,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,3,2,0,62,2285,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00148,xss,79,1
BenchmarkTest00149.java,1,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,2,0,58,2217,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00149,xss,79,1
BenchmarkTest00150.java,1,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,3,2,0,62,2306,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00150,xss,79,1
BenchmarkTest00151.java,1,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,2,0,67,2438,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00151,xss,79,0
BenchmarkTest00152.java,1,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,3,2,0,75,2585,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00152,xss,79,1
BenchmarkTest00153.java,1,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,1,2,0,61,2431,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00153,xss,79,1
BenchmarkTest00154.java,1,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,3,2,0,75,2571,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00154,xss,79,1
BenchmarkTest00155.java,1,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,1,2,0,58,2180,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00155,xss,79,1
BenchmarkTest00156.java,1,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,2,0,66,2397,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00156,xss,79,1
BenchmarkTest00157.java,1,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,2,0,61,2193,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00157,xss,79,1
BenchmarkTest00158.java,1,4,0,4,3,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,26,1,3,2,1,81,2926,6,16,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00158,cmdi,78,0
BenchmarkTest00159.java,1,4,0,4,3,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,23,1,1,2,1,78,2841,6,17,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00159,cmdi,78,1
BenchmarkTest00160.java,1,7,1,1,9,0,0,0,0,1,1,0,1,11,3,0.273,1,1,0,64,1,4,2,0,110,4543,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00160,weakrand,330,1
BenchmarkTest00161.java,1,7,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,62,1,4,2,0,108,4684,6,24,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00161,weakrand,330,1
BenchmarkTest00162.java,1,6,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,56,1,4,2,0,102,4179,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00162,weakrand,330,1
BenchmarkTest00163.java,1,6,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,57,1,4,2,0,103,4226,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00163,weakrand,330,1
BenchmarkTest00164.java,1,6,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,60,1,6,2,0,106,4234,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00164,weakrand,330,1
BenchmarkTest00165.java,1,6,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,58,1,5,2,0,104,4165,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00165,weakrand,330,1
BenchmarkTest00166.java,1,6,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,56,1,5,2,0,102,4046,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00166,weakrand,330,1
BenchmarkTest00167.java,1,6,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,63,1,4,2,0,109,4367,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00167,weakrand,330,1
BenchmarkTest00168.java,1,6,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,61,1,5,2,0,107,4211,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00168,weakrand,330,1
BenchmarkTest00169.java,1,5,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,2,2,0,92,3627,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00169,securecookie,614,1
BenchmarkTest00170.java,1,5,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,3,2,0,103,4618,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00170,securecookie,614,1
BenchmarkTest00171.java,1,4,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,0,35,1,2,2,1,91,3514,6,29,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00171,cmdi,78,0
BenchmarkTest00172.java,1,4,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,0,20,1,1,2,1,76,3077,6,16,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00172,cmdi,78,1
BenchmarkTest00173.java,1,4,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,19,1,1,2,1,75,2995,6,15,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00173,cmdi,78,1
BenchmarkTest00174.java,1,4,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,16,1,1,2,1,72,2744,6,8,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00174,cmdi,78,1
BenchmarkTest00175.java,1,4,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,20,1,1,2,1,76,3073,6,16,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00175,cmdi,78,0
BenchmarkTest00176.java,1,4,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,1,16,1,2,2,1,73,2735,6,14,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00176,cmdi,78,1
BenchmarkTest00177.java,1,4,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,1,21,1,3,2,1,78,2923,6,15,0,0,1,0,0,0,0,0,0,0,0,BenchmarkTest00177,cmdi,78,0
BenchmarkTest00178.java,1,6,1,2,11,0,0,0,2,1,1,0,1,14,3,0.214,1,1,0,63,1,4,3,1,119,4951,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00178,weakrand,330,0
BenchmarkTest00179.java,1,6,1,2,11,0,0,0,2,0,2,0,1,14,3,0.214,1,1,0,60,1,4,2,1,110,4654,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00179,weakrand,330,0
BenchmarkTest00180.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,65,1,6,3,1,120,4940,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00180,weakrand,330,0
BenchmarkTest00181.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,60,1,4,2,1,110,4651,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00181,weakrand,330,0
BenchmarkTest00182.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,79,1,5,2,1,129,5989,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00182,weakrand,330,0
BenchmarkTest00183.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,77,1,6,2,1,127,5168,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00183,weakrand,330,0
BenchmarkTest00184.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,62,1,4,2,1,112,4941,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00184,weakrand,330,0
BenchmarkTest00185.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,63,1,4,2,1,113,5019,6,26,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00185,weakrand,330,0
BenchmarkTest00186.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,78,1,5,2,1,128,5923,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00186,weakrand,330,0
BenchmarkTest00187.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,67,1,4,2,1,117,4871,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00187,weakrand,330,0
BenchmarkTest00188.java,1,6,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,62,1,6,2,1,112,4703,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00188,weakrand,330,0
BenchmarkTest00189.java,1,4,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,2,2,0,83,3751,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00189,trustbound,501,0
BenchmarkTest00190.java,1,4,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,29,1,1,2,1,81,3177,6,13,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00190,sqli,89,0
BenchmarkTest00191.java,1,4,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,38,1,3,2,1,90,3370,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00191,sqli,89,0
BenchmarkTest00192.java,1,4,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,33,1,3,2,1,87,3240,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00192,sqli,89,1
BenchmarkTest00193.java,1,4,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,20,1,3,2,1,74,2943,6,14,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00193,sqli,89,1
BenchmarkTest00194.java,1,4,0,0,8,0,0,0,0,1,2,0,1,8,4,0.5,1,1,0,-1,0,1,2,1,78,3274,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00194,sqli,89,1
BenchmarkTest00195.java,1,4,2,2,6,0,0,0,0,1,2,0,1,10,4,0.4,1,1,2,17,1,2,2,1,75,2961,6,14,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00195,sqli,89,1
BenchmarkTest00196.java,1,4,2,2,6,0,0,0,0,1,2,0,1,10,4,0.4,1,1,2,17,1,3,2,1,75,2983,6,14,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00196,sqli,89,1
BenchmarkTest00197.java,1,4,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,1,3,2,99,4274,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00197,sqli,89,0
BenchmarkTest00198.java,1,4,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,1,2,1,76,3153,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00198,sqli,89,1
BenchmarkTest00199.java,1,4,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,3,2,1,79,3190,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00199,sqli,89,1
BenchmarkTest00200.java,1,4,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,1,2,1,79,3172,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00200,sqli,89,0
BenchmarkTest00201.java,1,4,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,2,2,1,90,4186,6,20,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00201,sqli,89,0
BenchmarkTest00202.java,1,4,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,35,1,2,2,1,87,3991,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00202,sqli,89,0
BenchmarkTest00203.java,1,4,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,19,1,2,2,1,71,2794,6,13,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00203,sqli,89,1
BenchmarkTest00204.java,1,4,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,16,1,1,2,1,68,2779,6,12,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00204,sqli,89,1
BenchmarkTest00205.java,1,4,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,24,1,1,2,1,76,2998,6,15,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00205,sqli,89,0
BenchmarkTest00206.java,1,4,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,35,1,2,2,1,87,4012,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00206,sqli,89,0
BenchmarkTest00207.java,1,4,0,0,6,2,0,9,0,1,2,0,1,17,4,0.235,1,1,0,17,1,1,2,1,90,3855,6,16,0,0,0,0,0,0,0,0,1,0,0,BenchmarkTest00207,xpathi,643,1
BenchmarkTest00208.java,1,3,1,8,45,2,0,0,5,2,2,0,2,56,6,0.107,1,1,0,61,1,4,2,1,172,8107,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00208,crypto,327,1
BenchmarkTest00209.java,1,3,1,3,20,2,0,0,0,2,2,0,2,26,6,0.231,1,1,0,43,1,3,2,1,124,5473,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00209,crypto,327,0
BenchmarkTest00210.java,1,3,0,1,12,2,0,0,5,2,2,0,2,15,6,0.4,1,1,0,59,1,4,2,1,136,5960,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00210,crypto,327,1
BenchmarkTest00211.java,1,3,0,1,12,2,0,0,0,2,2,0,2,15,6,0.4,1,1,0,59,1,3,2,1,135,5736,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00211,crypto,327,0
BenchmarkTest00212.java,1,3,0,1,12,2,0,0,0,2,2,0,2,15,6,0.4,1,1,0,54,1,5,2,1,130,5555,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00212,crypto,327,0
BenchmarkTest00213.java,1,3,0,1,12,2,0,0,1,2,2,0,2,15,6,0.4,1,1,0,68,1,3,2,1,144,6241,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00213,crypto,327,0
BenchmarkTest00214.java,1,3,0,1,12,2,0,0,1,2,2,0,2,15,6,0.4,1,1,0,58,1,4,2,1,134,5886,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00214,crypto,327,0
BenchmarkTest00215.java,1,3,0,0,9,2,0,0,0,1,1,0,1,11,3,0.273,1,1,0,20,1,3,2,0,81,3192,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00215,pathtraver,22,1
BenchmarkTest00216.java,1,3,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,25,1,4,2,0,85,3336,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00216,pathtraver,22,1
BenchmarkTest00217.java,1,3,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,40,1,3,2,0,100,4480,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00217,pathtraver,22,0
BenchmarkTest00218.java,1,3,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,58,1,4,2,1,121,4769,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00218,pathtraver,22,1
BenchmarkTest00219.java,1,3,0,0,8,5,0,0,0,3,4,0,3,13,10,0.769,1,1,0,25,1,6,2,2,107,4230,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00219,pathtraver,22,1
BenchmarkTest00220.java,1,3,0,0,8,3,0,0,0,1,2,0,1,11,4,0.364,1,1,0,41,1,6,2,2,110,4719,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00220,pathtraver,22,0
BenchmarkTest00221.java,1,3,0,0,8,3,0,0,0,1,2,0,1,11,4,0.364,1,1,0,25,1,6,2,2,94,3504,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00221,pathtraver,22,0
BenchmarkTest00222.java,1,3,0,0,8,3,0,0,0,1,2,0,1,11,4,0.364,1,1,0,39,1,7,2,2,108,3870,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00222,pathtraver,22,1
BenchmarkTest00223.java,1,3,1,3,14,2,0,0,4,2,2,0,2,20,6,0.3,1,1,0,52,1,3,2,1,130,5728,6,23,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00223,hash,328,1
BenchmarkTest00224.java,1,3,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,47,1,4,2,1,125,5333,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00224,hash,328,0
BenchmarkTest00225.java,1,3,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,45,1,5,2,1,123,5262,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00225,hash,328,0
BenchmarkTest00226.java,1,3,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,49,1,3,2,1,122,5436,6,23,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00226,hash,328,1
BenchmarkTest00227.java,1,3,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,64,1,4,2,1,137,6340,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00227,hash,328,1
BenchmarkTest00228.java,1,3,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,53,1,3,2,1,126,5310,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00228,hash,328,0
BenchmarkTest00229.java,1,3,1,2,12,2,0,0,0,3,4,0,3,17,10,0.588,1,1,0,43,1,3,2,1,116,5002,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00229,hash,328,0
BenchmarkTest00230.java,1,6,1,1,9,0,0,0,0,1,1,0,1,11,3,0.273,1,1,0,70,1,6,2,0,116,4783,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00230,weakrand,330,1
BenchmarkTest00231.java,1,5,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,71,1,5,2,0,117,4971,6,20,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00231,weakrand,330,1
BenchmarkTest00232.java,1,5,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,72,1,5,2,0,118,5049,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00232,weakrand,330,1
BenchmarkTest00233.java,1,5,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,67,1,5,2,0,113,4659,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00233,weakrand,330,1
BenchmarkTest00234.java,1,5,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,71,1,5,2,0,117,4988,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00234,weakrand,330,1
